ID,Language,Lexeme,POS,Contlex,Inflex Type
4767,sms,gaasspuuʹlčiǩ,N,N_AACCIKH,2
4769,sms,joohlvueʹtted,V,V_LIEQDHDHED,1
4771,sms,mueʹǩǩeed,V,V_TEEQMEED,2
4772,sms,piinnjed,V,V_VOQLLJED,4
4774,sms,põõzzõõttâmnäʹpp,N,N_LOAQDD,1
4776,sms,Evaŋkeliummǩeʹrjj,N,N_KHEQRJJ,1
4778,sms,čårrlakkše,Adv,ADV_,X
4779,sms,čårrla,Adv,ADV_,X
4781,sms,mââimõsân,Adv,ADV_,X
4783,sms,raajteei,N,N_PRSPRC-EEI,X
4785,sms,vuõjjlieʹđđi,N,N_LIEQDHDHDHI,2
4787,sms,Akujäuʹrr,N,PROP_TOP_JAUQRR,1
4789,sms,vuäʹddtuõvâsneʹcc,N,N_,X
4790,sms,tuõvâsjueʹlǧǧ,N,N_MUEQRJJ,1
4792,sms,peeiʹvjåårǥlummuš,N,N_MAINSTUMMUSH,2
4794,sms,kaunni,N,N_PRSPRC-VXYY-I,X
4796,sms,rääckteei,A,A_PRSPRC-EEI,3
4798,sms,tåiddad,V,V_LAEULLAD,1
4799,sms,skuʹlljeed,V,V_TEEQMEED,2
4800,sms,tåiʹdded,V,V_TAIQDDED,1
4801,sms,škuʹlljeed,V,V_TEEQMEED,2
4803,sms,riččâd,V,V_ROVVYD,1
4805,sms,ǩeâllriõssâm,A,A_AANAR,2
4807,sms,dovernâsttmõš,N,N_SAJOS,1
4808,sms,vääʹld uʹvddummuš,N,N_MAINSTUMMUSH,2
4810,sms,järrnummuš,N,N_MAINSTUMMUSH,2
4811,sms,rätkkjummuš,N,N_MAINSTUMMUSH,2
4812,sms,čårrnummuš,N,N_MAINSTUMMUSH,2
4814,sms,luäkkad,V,TV_CEAKKKAD,1
4816,sms,veäskai,A,A_SAELTTAI,X
4817,sms,veäskas,A,A-ATTR_,X
4819,sms,rännʼjeei,A,A_PRSPRC-EEI,3
4821,sms,käiggšummuš,N,N_MAINSTUMMUSH,2
4823,sms,kääzzkâʹsttemplaan,N,N_PLAAN,X
4826,sms,ǩiârdrääʹss,N,N_CHAAQCC,1
4828,sms,čääʹccjååđõk,N,N_SAJOS,1
4829,sms,njõmm,N,N_TOLL,1
4830,sms,njäʹbb,N,N_LOAQDD,1
4831,sms,njõmmn,N,N_,X
4833,sms,nuäjjõõttâd,V,V_LAUKKOOLLYD,1
4834,sms,vuâđđõõvvâd,V,IV_LAUKKOOLLYD,1
4836,sms,ååskteei,A,A_PRSPRC-EEI,3
4838,sms,protkkjeei,N,N_PRSPRC-EEI,X
4840,sms,kagsted,V,V_AGSTED,3
4842,sms,kääʹvted,V,V_KHEEQRJTED,3
4844,sms,koonǥõslaž,N,N_MEERSAZH,1
4846,sms,välddmõš,N,N_SAJOS,1
4848,sms,håiddjempäʹlǩǩ,N,N_KAQLBB,1
4850,sms,väʹlddtõõvvi,A,A_PRSPRC-VVCC-I,X
4852,sms,ǩiâlǥ,N,N_KHIYLGX,2
4853,sms,käʹrrevjânnam,N,N_AANAR,2
4854,sms,kuõlbân,N,N_KUOLBYN,2
4855,sms,käʹrrevkäʹdd,N,N_LOAQDD,1
4856,sms,soukkjânnam,N,N_AANAR,2
4858,sms,heäʹrvvǩeäʹdǧǧ,N,N_JEAQRMM,1
4860,sms,šeâttmõš,N,N_SAJOS,1
4862,sms,sneppai,N,N_,X
4865,sms,cennõõllâd,V,V_LAUKKOOLLYD,1
4867,sms,kriminaalpååʹles,N,N_AANAR,2
4869,sms,puäʒʒlååkkčuâll,N,N_VUYRR,1
4871,sms,vueʹlltääʹss,N,N_CHAAQCC,1
4873,sms,meeräʹrbbvuõttarkiiv,N,N_JARPLAAN,X
4875,sms,dääram,Adv,ADV_,X
4876,sms,dääras,Adv,ADV_,X
4878,sms,žaarvueʹleemtaalkâs,N,N_TAALKYS,2
4880,sms,čiiččõs,N,N_SAJOS,1
4882,sms,äʹštteei,A,A_PRSPRC-EEI,3
4883,sms,sträššjeei,A,A_PRSPRC-EEI,3
4884,sms,akkeei,A,A_PRSPRC-EEI,3
4886,sms,solggâd,V,V_TOBDDYD,1
4888,sms,poromin,N,N_ATOM,1
4890,sms,jäälaišlaajj,N,N_SHLAAJJ,1
4892,sms,kuâstlmõõvvâd,V,IV_LAUKKOOLLYD,1
4894,sms,peälštõõvvâd,V,V_LAUKKOOLLYD,1
4895,sms,kaʹjjõõvvâd,V,V_LAUKKOOLLYD,1
4897,sms,täälvas,Adv,ADV_,X
4899,sms,hirvvâd,Adv,ADV_,X
4901,sms,jeällʼjeei,A,A_PRSPRC-EEI,3
4903,sms,kääʹcǩiǩ,N,N_AACCIKH,2
4905,sms,riâššõõttâd,V,V_LAUKKOOLLYD,1
4907,sms,puõlvi ool njiõkklõõttâd,V,V_LAUKKOOLLYD,1
4909,sms,nõõmted,V,V_AALGXTED,3
4911,sms,viʒʒjõõtti,N,N_PRSPRC-VVCC-I,X
4913,sms,kuʹvddnjuhččâm,N,N_AANAR,2
4915,sms,koođđâm,N,N_AANAR,2
4917,sms,väimmjuurd,N,N_JUURD,3
4919,sms,noskkad,V,V_SARNNAD,1
4921,sms,ǩiʹrddiååʹves,N,N_OAQVES,2
4923,sms,tuåimmai,A,A_PRSPRC-VWXYY-AI,X
4924,sms,tuåimmjeei,A,A_PRSPRC-EEI,3
4926,sms,jõõttâd,V,V_LAUKKOOLLYD,1
4927,sms,vuäʹneed,V,V_TEEQMEED,2
4929,sms,aassimieʹrr,N,N_MIEAQRR,1
4931,sms,njeekkteei,A,A_PRSPRC-EEI,3
4933,sms,aaut,N,N_AUTT-PL,1
4935,sms,vuäǯǯampõʹmmai,N,N_VUYPPPAI,2
4936,sms,vuäǯǯamšäʹššǩeʹrjj,N,N_KHEQRJJ,1
4938,sms,juǥškueʹtted,V,V_SHKUEAQTTED,1
4940,sms,vueiʹvvaaunâs,N,N_TAALKYS,2
4942,sms,juukkâmtuäʹrvv,N,N_CHUAQRVV,1
4944,sms,väimmsuõnn,N,N_MUORR,1
4946,sms,ǩeäppnõõzz,N,N_SAJOS,1
4948,sms,säuʹrr,A,A_JAUQRR,1
4949,sms,reʹttev,A,A_AANAR,2
4950,sms,viiššlõs,A,A-ATTR_,X
4952,sms,päʹrnnlååkk,N,N_RAEAEKK,1
4954,sms,tiill-loopptõs,N,N_SAJOS,1
4956,sms,mourri,A,A_PRSPRC-VXYY-I,X
4957,sms,hõrršeei,A,A_PRSPRC-EEI,3
4958,sms,rååkkai,A,A_PRSPRC-VVKK-AI,X
4960,sms,nõmmtiõtt,N,N_RUOCCC,1
4962,sms,vuâllnummuš,N,N_MAINSTUMMUSH,2
4964,sms,tehss,N,N_KOAHTT,1
4966,sms,käiggai,N,N_PRSPRC-VXYY-AI,X
4968,sms,lääʹmes,A,A_KAAQMES,X
4969,sms,vâkksõs,A,A-ATTR_,X
4970,sms,vâkkas,A,A_,X
4972,sms,hääʹvjed,V,V_VOQLLJED,4
4973,sms,läppjed,V,IV_KUYDHDHDHJED,4
4974,sms,taaʹppjed,V,V_VOQLLJED,4
4976,sms,hääʹlbummuš,N,N_MAINSTUMMUSH,2
4977,sms,vueʹlõs,N,N_SAJOS,1
4979,sms,ormmõõvvâd,V,IV_LAUKKOOLLYD,1
4981,sms,kokkas,Adv,ADV_,X
4982,sms,kookkas,Adv,ADV_,X
4984,sms,cõõggõõttâd,V,V_LAUKKOOLLYD,1
4986,sms,kåccjummuš,N,N_MAINSTUMMUSH,2
4987,sms,mårrnummuš,N,N_MAINSTUMMUSH,2
4989,sms,såʹrmmvuejjai,N,N_PRSPRC-VWCC-AI,X
4991,sms,rååʹđab,A,A_IS_ADJ-DER/COMP_ab,X
4992,sms,fââʹstab,A,A_IS_ADJ-DER/COMP_ab,X
4994,sms,påålas,N,N_KOAOAVAS,2
4996,sms,vueiʹvvrõščääʹcc,N,N_CHAAQCC,1
4998,sms,symbioos,N,N_PLAAN,X
5000,sms,såhttjummuš,N,N_MAINSTUMMUSH,2
5001,sms,suddmõš,N,N_SAJOS,1
5002,sms,muâlstõõvvmõš,N,N_SAJOS,1
5003,sms,sõõŋŋmõš,N,N_SAJOS,1
5005,sms,suâkkad,V,IV_REAEKKAD,1
5007,sms,siŋkk,N,N_ALGG,1
5009,sms,intressjoukk,N,N_AUTT,1
5011,sms,leäʹppåstt,N,N_AELDD,1
5013,sms,lõsttkuõss,N,N_LUOSS,1
5015,sms,eeʹtted,V,V_JOAQTTED,1
5017,sms,ruõššäiʹǧǧ,N,N_PAIQKHKH,1
5019,sms,teknikkâr,N,N_AANAR,2
5021,sms,Paalǥâskooʹddi õhttõs,N,PROP_,X
5023,sms,čårrčõõʹlmin,Adv,ADV_,X
5025,sms,mäddââʹnnemtuåimm,N,N_TUOAIMM,1
5027,sms,jååʹttemneävv,N,N_NEAVVV,1
5028,sms,mõõnnâmneävv,N,N_NEAVVV,1
5030,sms,kuärram,N,N_AANAR,2
5031,sms,kuärrmõš,N,N_SAJOS,1
5033,sms,hirmstâʹtted,V,V_KAEQTTED,1
5035,sms,turrlõõttmõš,N,N_SAJOS,1
5037,sms,rajškueʹtted,V,V_SHKUEAQTTED,1
5039,sms,šâʹlddräänn,N,N_SHOOMM,1
5041,sms,jiiʹjjesväärrlaž,A,A_MEERSAZH,1
5043,sms,neessai,N,N_PRSPRC-VVKK-AI,X
5045,sms,soojtem-muõrr,N,N_MUORR,1
5046,sms,čeʹpttem-muõrr,N,N_MUORR,1
5047,sms,teäʹddem-muõrr,N,N_MUORR,1
5049,sms,čuõmm,N,N_MUORR,1
5051,sms,karssâmähšš,N,N_KOAHTT,1
5053,sms,teʹlgramm,N,N_PAPP,1
5055,sms,čuõvvubun,Adv,ADV_,X
5057,sms,ååʹves-suurâm,N,N_AANAR,2
5059,sms,ceeʹrmjummuš,N,N_MAINSTUMMUSH,2
5061,sms,cicc,N,N_PAPP,1
5064,sms,viõssmõš,N,N_SAJOS,1
5066,sms,ruʹhss,N,N_RUQHSS,1
5067,sms,njeʹǯǯ,N,N_,X
5068,sms,reâhss,N,N_,X
5070,sms,luâđast,Adv,ADV_,X
5072,sms,ciâlk,N,N_MUOARD,3
5074,sms,kemiaalʼlaž,A,A_MEERSAZH,1
5076,sms,stooidâd,V,V_DOOIDYD,1
5078,sms,šesnnad,V,V_SARNNAD,1
5080,sms,päʹrtteed,V,V_TEEQMEED,2
5082,sms,jeällsââʹjj,N,N_PAAQJJ,1
5084,sms,veäʹšǩǩčååǥǥam,N,N_AANAR,2
5086,sms,luâšttõõttâd,V,V_LAUKKOOLLYD,1
5087,sms,seivvad,V,V_MEINNAD,1
5088,sms,njiõjjled,V,V_KHIORGGNED,3
5089,sms,låuddad,V,V_LAEULLAD,1
5090,sms,njeâjjad,V,V_HEARRAD,1
5092,sms,tuâiteʹmvuõđkäʹšnn,N,N_KAQLBB,1
5095,sms,liiđeei,A,A_PRSPRC-EEI,3
5097,sms,mââjaž,A,A_KUYLAZH,3
5099,sms,tõʹnnʼjeei,N,N_PRSPRC-EEI,X
5101,sms,läittlõs,A,A_SAJOS,1
5103,sms,čuddõõttâd,V,V_LAUKKOOLLYD,1
5105,sms,suelnas,A,A-ATTR_,X
5106,sms,sueʹlnai,A,A_SAELTTAI,X
5108,sms,njeäʹšškõõskõs,N,N_SAJOS,1
5110,sms,koʹrppai,A,A_,X
5111,sms,ruuiʹbjam,A,A_IS-ACT-PRFPRC,X
5112,sms,korppas,A,A-ATTR_,X
5114,sms,lââʹssvuʹvdd,N,N_JUQVJJ,1
5116,sms,vuâđđååʹbleǩ,N,N_AACCIKH,2
5118,sms,ǩeäzzõkeeʹǩǩ,N,N_EEQKHKH,1
5119,sms,čõhčč,N,N_VAHTT,1
5122,sms,čiučldõk,N,N_SAJOS,1
5124,sms,diakontuâjj,N,N_TUYJJ,1
5126,sms,pâʹjjruõbdd,N,N_CHUOSHKK,1
5127,sms,vuäivaškueʹtt,N,N_KUEAQTT,1
5129,sms,porrmõõžžteʹmes jieʹtt,N,N_KUEAQTT,1
5130,sms,čääʹccpäkk,N,N_AKK,1
5132,sms,reäkkai,A,A_PRSPRC-VWKK-AI,X
5133,sms,rieʹǩǩjes,A,A-ATTR_,X
5135,sms,ǩeʹrjjvuõdd,N,N_MUOTT,3
5137,sms,muõrrleʹtt,N,N_LOAQDD,1
5139,sms,läittemvuõiggâdvuõtt,N,N_MUORR,1
5141,sms,špoouktummuš,N,N_MAINSTUMMUSH,2
5143,sms,jiânnai,Adv,ADV_,X
5145,sms,meersažvuõtt,N,N_MUORR,1
5147,sms,žeevaipõrtt,N,N_ALGG,1
5149,sms,kaibbjeei,N,N_PRSPRC-EEI,X
5150,sms,õõlǥteei,N,N_PRSPRC-EEI,X
5152,sms,lååʹvteʹm,A,A_NALLSHEM,1
5153,sms,lååʹvtem,A,A_NALLSHEM,1
5155,sms,jiõnstemvuõiggâdvuõtt,N,N_MUORR,1
5157,sms,ärvvsääʹnn,N,N_SAAQMM,1
5159,sms,maazârdâʹstted,V,V_CEQPCCED,1
5160,sms,mazrded,V,V_AGSTED,3
5162,sms,koškklõõvvâd,V,V_LAUKKOOLLYD,1
5164,sms,jõkk,A,A_PAPP,1
5165,sms,liõtt,A,A_,X
5167,sms,čâđđõõvvâd,V,IV_LAUKKOOLLYD,1
5169,sms,čårrjieʹlli,N,N_PRSPRC-VWCC-I,X
5170,sms,čårrneǩ,N,N_KAADHNEKH,1
5172,sms,saaʹnid piijjâd,V,V_POOLLYD,1
5174,sms,kueʹsskoodd,N,N_PLAAN,X
5176,sms,råkkted,V,V_SHORRNED,3
5177,sms,vueʹrbbõõvvâd,V,IV_LAUKKOOLLYD,1
5179,sms,jeättâʹtted,V,V_KAEQTTED,1
5180,sms,jättâʹtted,V,V_KAEQTTED,1
5182,sms,tuâjjtõʹtti,A,A_PRSPRC-VCC-I,X
5184,sms,mašinairauʹddipõrtt,N,N_ALGG,1
5186,sms,vuõpttceeʒʒaž,N,N_KUYLAZH,3
5187,sms,kåʹssceeʒʒaž,N,N_KUYLAZH,3
5189,sms,reâuggamodd,N,N_PAPP,1
5191,sms,reäŋggõõttâd,V,V_LAUKKOOLLYD,1
5193,sms,parasittjieʹlli,N,N_PRSPRC-VWCC-I,X
5195,sms,tueʹǧǧvuõtt,N,N_MUORR,1
5197,sms,nijdd,N,N_NIJDD,X
5200,sms,njâʹmmšummuš,N,N_MAINSTUMMUSH,2
5202,sms,pââʹjjnallšem,A,A_NALLSHEM,1
5204,sms,sueʹǩǩvuʹvdd,N,N_JUQVJJ,1
5206,sms,aaʹŋâst,Adv,ADV_,X
5207,sms,kõnnjârvueʹlnn,Adv,ADV_,X
5209,sms,õõđ,N,N_OODH,2
5210,sms,kuätkač,N,N_,X
5212,sms,lõsttruõnâs,N,N_TUOVYS,2
5214,sms,laašt,N,N_JUURD,3
5216,sms,šååkk,N,N_,X
5218,sms,korggtuärjjõsläinn,N,N_AELDD,1
5220,sms,meälttad,V,V_KUAESTTAD,1
5222,sms,jåårǥlâʹttemtuâjj,N,N_TUYJJ,1
5225,sms,säʹlttčõõǥǥâs,N,N_CHOOGXGXYS,2
5227,sms,täävtõõttmõš,N,N_SAJOS,1
5229,sms,kåʹllkuäivvai,N,N_PRSPRC-VWXYY-AI,X
5231,sms,kuvddân,PO,ADP_,X
5233,sms,uiddi,N,N_PRSPRC-VXYY-I,X
5235,sms,Njuõʹrttjäuʹrr,N,PROP_TOP_JAUQRR,1
5237,sms,pååʹšthoiʹddjeei,N,N_PRSPRC-EEI,X
5239,sms,siõrrâmvuõskk,N,N_CHUOSHKK,1
5241,sms,juäʹrmmjâʹtted,V,V_KAEQTTED,1
5242,sms,tuõrrâd,V,V_HUOLLYD,1
5243,sms,juäʹrmmâʹtted,V,V_KAEQTTED,1
5245,sms,siltteeškueʹtted,V,V_SHKUEAQTTED,1
5247,sms,põõllmõš,N,N_SAJOS,1
5249,sms,ǩiõkkmõš,N,N_SAJOS,1
5251,sms,rõõvvõõllmõš,N,N_SAJOS,1
5253,sms,čueʹrvbeäʹlnn,Adv,ADV_,X
5254,sms,pââibeäʹlnn,Adv,ADV_,X
5256,sms,Porjjtaž,N,PROP_TOP_,X
5258,sms,lokkõõttâd,V,V_LAUKKOOLLYD,1
5260,sms,mikksjõs,N,N_SAJOS,1
5262,sms,čaʹppesrääʹstes,N,N_KAAQRBES,2
5264,sms,piilâd,V,V_LAADDYD,1
5266,sms,kueʹncces,A,A-ATTR_,X
5268,sms,anisrääʹss,N,N_CHAAQCC,1
5270,sms,õlddsid,Adv,ADV_,X
5272,sms,puåtkâlm,N,N_AANAR,2
5274,sms,šõʹlles,A,A-ATTR_,X
5276,sms,muõrrmaddjest,Adv,ADV_,X
5278,sms,tõõjjmõš,N,N_SAJOS,1
5280,sms,Väinnjokk,N,PROP_TOP_KUSS,1
5282,sms,restrantt,N,N_ALGG,1
5284,sms,tuäʹrjstummuš,N,N_MAINSTUMMUSH,2
5285,sms,veärggmõš,N,N_SAJOS,1
5287,sms,leäušaž,N,N_PRE-PEESSAZH,3
5289,sms,čaaŋŋâd,V,V_POOLLYD,1
5291,sms,oʹlvsted,V,V_KAQRJSTED,3
5293,sms,jeällʼjed,V,IV_JEAELLLJED,4
5295,sms,muõʹrri,A,A_JIOQNNI,X
5297,sms,näuʹddpolitikk,N,N_PAPP,1
5299,sms,veäʹlččai,A,A_,X
5300,sms,juârbbai,A,A_PRSPRC-VWXYY-AI,X
5301,sms,veälččai,A,A_PRSPRC-VWXYY-AI,X
5302,sms,vieʹlččõs,A,A-ATTR_,X
5303,sms,veäʹlččõs,A,A-ATTR_,X
5304,sms,šmoiggi,A,A_PRSPRC-VXYY-I,X
5306,sms,rott,N,N_,X
5307,sms,jõnnsäʹppli,N,N_SAQPPLI,4
5309,sms,võʹllted,V,V_KHEEQRJTED,3
5310,sms,måållad,V,V_TEEVVAD,1
5312,sms,hâʹddlistt,N,N_ALGG,1
5314,sms,lååʹvmeâldlaž,A,A_MEERSAZH,1
5316,sms,läʹǧstõõttâd,V,V_LAUKKOOLLYD,1
5318,sms,ǩeramikk,N,N_PAPP,1
5320,sms,såittraʹssi,N,N_HOQPPI,2
5322,sms,seämma,A,A_,X
5324,sms,vueʹsttpiõgg,N,N_RUOCCC,1
5326,sms,trafikkmiârkk,N,N_MIYRKK,1
5328,sms,leeukted,V,V_SHORRNED,3
5329,sms,jaukkâd,V,V_AIBBYD,1
5330,sms,jaukkled,V,V_KHIORGGNED,3
5332,sms,smiõtldõk,N,N_SAJOS,1
5334,sms,puâššasvuõtt,N,N_MUORR,1
5336,sms,njieʹccem,N,N_AANAR,2
5338,sms,juårrmõš,N,N_SAJOS,1
5339,sms,kiõli kuâddmõš,N,N_SAJOS,1
5341,sms,påđđsânji,Adv,ADV_,X
5343,sms,täʹbll,N,N_KAQLBB,1
5344,sms,ǩeʹrjjpääikaž,N,N_KUYLAZH,3
5346,sms,ambassneǩ,N,N_KAADHNEKH,1
5348,sms,toobdâs,A,A_JOOSKYS,X
5350,sms,sõõmõõllâd,V,V_LAUKKOOLLYD,1
5352,sms,vuõinnlõõttâd,V,V_LAUKKOOLLYD,1
5353,sms,puʹštted,V,V_JUQRDDED,1
5354,sms,cääʹǩǩed,V,V_KAAQKHKHED,1
5355,sms,vuâra,Adv,ADV_,X
5356,sms,vueʹlǧǧed,V,IV_VUEQRDDED,1
5357,sms,piijjâd,V,TV_POOLLYD,1
5359,sms,lääinted,V,V_SHORRNED,3
5361,sms,piâggjummuš,N,N_MAINSTUMMUSH,2
5363,sms,palvškueʹtted,V,V_SHKUEAQTTED,1
5365,sms,čuõʹlddi,A,A_,X
5366,sms,čuõʹlddes,A,A-ATTR_,X
5368,sms,moǩrdummuš,N,N_MAINSTUMMUSH,2
5370,sms,čiõʹljkõpp,N,N_TOLL,1
5372,sms,industriimõš,N,N_SAJOS,1
5374,sms,vuâđđõõttmõš,N,N_SAJOS,1
5376,sms,teäčkk teäčkk,Adv,ADV_,X
5378,sms,vaaldšempiisar,N,N_AANAR,2
5380,sms,tääveʹln,Adv,ADV_,X
5382,sms,kuõsteed,V,V_SILTTEED,2
5384,sms,kuâddjed,V,V_KUYDHDHDHJED,4
5386,sms,jiõk põõst läkka,Adv,ADV_,X
5388,sms,Čuäʹlmm,N,PROP_TOP_JEAQRMM,1
5390,sms,auʹvdd,N,N_,X
5392,sms,käʹvvlõs,A,A-ATTR_,X
5393,sms,moodrõs,A,A-ATTR_,X
5394,sms,käʹvvel,A,A_AANAR,2
5395,sms,vellai,A,A_SAELTTAI,X
5396,sms,vellas,A,A-ATTR_,X
5398,sms,meârkkõs,N,N_SAJOS,1
5400,sms,olggnuuʹžniǩ,N,N_AACCIKH,2
5402,sms,Silisjokk,N,PROP_TOP_KUSS,1
5404,sms,kaarrmõš,N,N_SAJOS,1
5406,sms,njiimmiâkksaž,A,A_MEERSAZH,1
5408,sms,riõʹvvjummuš,N,N_MAINSTUMMUSH,2
5410,sms,lueʹppčuäʹrvv,N,N_CHUAQRVV,1
5412,sms,šâʹlddvärjj,N,N_AELDD,1
5414,sms,kuõʹddi,A,A_PRSPRC-VWCCC-I,X
5416,sms,šääʹlan,N,N_,X
5417,sms,šääʹlʼjeei,N,N_PRSPRC-EEI,X
5419,sms,veiʹǩrdõõttâd,V,V_LAUKKOOLLYD,1
5421,sms,čõnstummuš,N,N_MAINSTUMMUSH,2
5422,sms,kõrcstummuš,N,N_MAINSTUMMUSH,2
5423,sms,niulstummuš,N,N_MAINSTUMMUSH,2
5425,sms,smeʹllkâʹtted,V,V_KAEQTTED,1
5427,sms,vihccvärvv,N,N_AELDD,1
5429,sms,pådggmõš,N,N_SAJOS,1
5430,sms,roossmõš,N,N_SAJOS,1
5432,sms,tukkpõrtt,N,N_ALGG,1
5434,sms,vuʹvddkåʹdd,N,N_LOAQDD,1
5436,sms,ǩeeʹjjteʹmeld,Adv,ADV_,X
5438,sms,budjetâsttmõš,N,N_SAJOS,1
5440,sms,kõʒʒâd,V,V_ROVVYD,1
5442,sms,kåʹddčiõkk,N,N_LUOSS,1
5444,sms,pâiʹlvueiʹv,Adv,ADV_,X
5446,sms,âʹvvelneǩ,N,N_KAADHNEKH,1
5448,sms,šuäggai,N,N_PRSPRC-VWCCC-AI,X
5449,sms,šååkkai,N,N_PRSPRC-VVKK-AI,X
5451,sms,meersažlieʹđđi,N,N_LIEQDHDHDHI,2
5453,sms,vääivõõttmõš,N,N_SAJOS,1
5455,sms,liâdggkåårab,N,N_AANAR,2
5457,sms,veäʹǩǩvuõttläinn,N,N_AELDD,1
5459,sms,väʹlddtõõvvmõš,N,N_SAJOS,1
5461,sms,õhttnažvuõtt,N,N_MUORR,1
5463,sms,poorrâmnalla,Adv,ADV_,X
5465,sms,ǩeuʹsõssân,Adv,ADV_,X
5467,sms,uurčted,V,V_AALGXTED,3
5468,sms,uuʹrčted,V,V_AALGXTED,3
5470,sms,äiʹǧǧǩeʹrjj,N,N_KHEQRJJ,1
5472,sms,tâʹrvveed,V,V_TEEQMEED,2
5474,sms,jiõggååsktõs,N,N_SAJOS,1
5476,sms,jieʹllišlaajj,N,N_SHLAAJJ,1
5477,sms,žeeʹvetšlaajj,N,N_SHLAAJJ,1
5479,sms,vuõiʹnni,A,A_,X
5481,sms,ǩeâlkkõõllâd,V,V_LAUKKOOLLYD,1
5483,sms,šälgg,N,N_AELDD,1
5485,sms,väʹlddvaal-luʹvddkåʹdd,N,N_LOAQDD,1
5487,sms,saaʹminalla,Adv,ADV_,X
5489,sms,piõull,N,N_RUOIDD,1
5490,sms,piull,N,N_AUTT,1
5492,sms,maaʹlʼjteei,N,N_PRSPRC-EEI,X
5494,sms,tääjjai,N,N_PRSPRC-VVCC-AI,X
5496,sms,mäddtâʹrvv,N,N_KAQLBB,1
5498,sms,Läʹdd,N,PROP_TOP_LOAQDD,1
5500,sms,heäppažsäʹlttsueiʹnn,N,N_SUEIQNN,1
5502,sms,peäʹcǩǩeem-mašina,N,N_BUKVA,3
5504,sms,liâdggpaakkummuš,N,N_MAINSTUMMUSH,2
5506,sms,jõnnkåʹllsuäjj,N,N_TUYJJ,1
5508,sms,sõõus-šnåpp,N,N_PESS,1
5510,sms,vuõjčeei,N,N_PRSPRC-EEI,X
5512,sms,täʹsnn,N,N_KAQLBB,1
5514,sms,lossõs,N,N_SAJOS,1
5517,sms,grååʹma ǥu,Adv,ADV_,X
5519,sms,ooumažviõkk,N,N_LUOSS,1
5521,sms,šlaammi,N,N_PRSPRC-VVCC-I,X
5522,sms,groomi,N,N_HOQPPI,2
5524,sms,Čiŋŋlõsluubbâl,N,PROP_TOP_LUUBBYL,2
5526,sms,ekonomiipolitiikklâsânji,Adv,ADV_,X
5528,sms,puõʹcǩǩummuš,N,N_MAINSTUMMUSH,2
5530,sms,ruʹvddkäärnõs,N,N_SAJOS,1
5532,sms,kuästtjam,A,A_,X
5534,sms,kottrašlååddaž,N,N_KUYLAZH,3
5536,sms,jäʹhssed,V,IV_MAQHSSED,1
5537,sms,nõõllâd,V,V_POOLLYD,1
5539,sms,kulttuurstuʹvrri,N,N_PRSPRC-VHYY-I,X
5541,sms,pävvrõõššâd,V,V_VIIKKYD,1
5543,sms,kolhoos,N,N_PLAAN,X
5546,sms,källsaž,N,N_MEERSAZH,1
5548,sms,neäʹrvv,N,N_JEAQRMM,1
5550,sms,õhtteemsuåppmõš,N,N_SAJOS,1
5553,sms,šeʹšnn,N,N_KAQLBB,1
5555,sms,čeäʹrrluhttsueiʹnn,N,N_SUEIQNN,1
5557,sms,kuullâmäiʹǧǧ,N,N_PAIQKHKH,1
5559,sms,vueʹllruõbdd,N,N_CHUOSHKK,1
5561,sms,pâššneei,A,A_PRSPRC-EEI,3
5563,sms,Uŋŋar,N,PROP_TOP_AANAR,2
5565,sms,tuʹmmstõkäʹššǩeʹrjj,N,N_KHEQRJJ,1
5567,sms,leeff,N,N_,X
5569,sms,piiđǩeʹrjj,N,N_KHEQRJJ,1
5571,sms,ǩeäppeei,A,A_PRSPRC-EEI,3
5572,sms,occneei,A,A_PRSPRC-EEI,3
5574,sms,äävmiârr,N,N_PUOAVV,1
5576,sms,kõinni,A,A_PRSPRC-VXYY-I,X
5578,sms,kood,N,N_PLAAN,X
5579,sms,koodd,N,N_PLAAN,X
5581,sms,poʹlčč,N,N_,X
5583,sms,ǩirggned,V,V_KHIORGGNED,3
5584,sms,ǩiõrggned,V,IV_KHIORGGNED,3
5585,sms,peäʹcǩǩeed,V,V_TEEQMEED,2
5587,sms,vuâŋŋamååʹbleǩ,N,N_AACCIKH,2
5589,sms,lieʹđđed,V,V_LIEQDHDHED,1
5590,sms,lemjjad,V,V_SARNNAD,1
5592,sms,tiõrvvsallaš,A,A_TOBDDSALLASH,X
5594,sms,võõruʹvddi,N,N_PRSPRC-VHYY-I,X
5596,sms,saaivâl,N,N_KOONTYR,2
5597,sms,čolgg,N,N_ALGG,1
5599,sms,viirksmõõttâd,V,V_LAUKKOOLLYD,1
5600,sms,virksmõõttâd,V,V_LAUKKOOLLYD,1
5602,sms,kårmmansuõl,N,N_SUOL,3
5604,sms,kueʹllšeeʹllempõrtt,N,N_ALGG,1
5607,sms,porggâd,V,V_TOBDDYD,1
5609,sms,ǩiârd,N,N_MUOARD,3
5611,sms,muõrršõddeei,N,N_PRSPRC-EEI,X
5613,sms,viiǯǯõõttmõš,N,N_SAJOS,1
5615,sms,veeʹrest,N,N_VEEQREST,2
5617,sms,lääin tääzzted,V,V_,5
5618,sms,lääin taʹssjed,V,V_,5
5620,sms,kaʹlndareeʹǩǩ,N,N_EEQKHKH,1
5622,sms,suõnnšnåpp,N,N_PESS,1
