ID,Kieli,Lekseemi,Sanaluokka,Jatkoleksikko,Taivutustyyppi
37322,sms,raukki,A,A_PRSPRC-VXYY-I,X
37328,sms,tiinjeei,A,A_PRSPRC-EEI,3
37337,sms,paacctem,A,A_NALLSHEM,1
37338,sms,paaccteʹm,A,A_NALLSHEM,1
37340,sms,kuõđđi,A,A_PRSPRC-VWCC-I,X
37476,sms,skaʹlmmjõõvvi,A,A_PRSPRC-VVCC-I,X
37525,sms,spraavdõttum,A,A_PSS-PRFPRC,X
37688,sms,suʹvrrjõõvvi,A,A_PRSPRC-VVCC-I,X
37709,sms,läähhlõõvvi,A,A_PRSPRC-VVCC-I,X
37730,sms,kuurri,A,A_PRSPRC-VVCC-I,X
37801,sms,väimmaš,A,A_AANAR,X
37802,sms,väimmai,A,A_PRSPRC-VXYY-AI,X
37803,sms,väimmšõs,A,A-ATTR_,X
37824,sms,läivvam,A,A_,X
37828,sms,miârkkšõõvvi,A,A_PRSPRC-VVCC-I,X
37833,sms,njuâssai,A,A_PRSPRC-VWKK-AI,X
37842,sms,ǩiirdčeei,A,A_PRSPRC-EEI,3
37856,sms,leäkkai,A,A_SAELTTAI,X
37857,sms,leäkkas,A,A-ATTR_,X
37882,sms,čuâvtem,A,A_NALLSHEM,1
37909,sms,iʹrres,A,A-ATTR_,X
37913,sms,čeʹpttjeei,A,A_PRSPRC-EEI,3
37917,sms,njolpp,A,A_,X
37951,sms,kuâivvum,A,A_PSS-PRFPRC,X
38044,sms,maantõõttâm,A,A_AANAR,2
38075,sms,gluuhlõs,A,A-ATTR_,X
38076,sms,kordd,A,A_ALGG,1
38077,sms,gluuhhai,A,A_SAELTTAI,X
38089,sms,parddõõvvi,A,A_PRSPRC-VVCC-I,X
38090,sms,hauddõõvvi,A,A_PRSPRC-VVCC-I,X
38120,sms,nallšem,A,A_NALLSHEM,1
38138,sms,vappai,A,A_SAELTTAI,X
38139,sms,vappsõs,A,A-ATTR_,X
38196,sms,reäŋggõõtti,A,A_PRSPRC-VVCC-I,X
38250,sms,obstõõvvi,A,A_PRSPRC-VVCC-I,X
38251,sms,käʹttjeei,A,A_PRSPRC-EEI,3
38294,sms,ǩeärččteei,A,A_PRSPRC-EEI,3
38300,sms,špouʹǩǩi,A,A_,X
38301,sms,špeäkkai,A,A_PRSPRC-VWKK-AI,X
38357,sms,vall,A,A_,X
38359,sms,puõʹllʼjõõvvi,A,A_PRSPRC-VVCC-I,X
38366,sms,kobrrjab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
38397,sms,leäđǥteei,A,A_PRSPRC-EEI,3
38404,sms,pašttumveäđaž,A,A_KUYLAZH,3
38432,sms,musikaalʼlaž,A,A_MEERSAZH,1
38433,sms,musiklaž,A,A_MEERSAZH,1
38501,sms,puuʹnes,A,A_KAAQMES,X
38502,sms,poʹttsâs,A,A-ATTR_,X
38539,sms,taakkâž,A,A_,X
38546,sms,õʒsteei,A,A_PRSPRC-EEI,3
38555,sms,läppjeteʹm,A,A_NALLSHEM,1
38556,sms,läppjetem,A,A_NALLSHEM,1
38593,sms,absoluuttlaž,A,A_MEERSAZH,1
38595,sms,ođđäiggsaž,A,A_MEERSAZH,1
38618,sms,cõõggõõtti,A,A_PRSPRC-VVCC-I,X
38641,sms,šäkkai,A,A_SAELTTAI,X
38688,sms,pelljai,A,A_SAELTTAI,X
38689,sms,peʹlljas,A,A-ATTR_,X
38713,sms,žaaʹllʼjeejas,A,A-ATTR_,X
38729,sms,sluusnai,A,A_SAELTTAI,X
38757,sms,pueiddai,A,A_PRSPRC-VWXYY-AI,X
38791,sms,ruânnjânnmallaš,A,A_TOBDDSALLASH,X
38794,sms,vuâŋas,A,A_MUYLAS,2
38810,sms,kuõsktõõlli,A,A_PRSPRC-VVCC-I,X
38831,sms,nårrjeei,A,A_PRSPRC-EEI,3
38833,sms,juõkkum,A,A_PSS-PRFPRC,X
38842,sms,suåvteei,A,A_PRSPRC-EEI,3
38848,sms,fuusiõʹstti,A,A_PRSPRC-VXYY-I,X
38863,sms,lääʹđesmiõllsaž,A,A_MEERSAZH,1
38869,sms,kuäʹssjaž,A,A_MEERSAZH,1
38883,sms,čueǯǯai,A,A_PRSPRC-VWCCC-AI,X
38897,sms,âʹlddlab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
38902,sms,pâârkteei,A,A_PRSPRC-EEI,3
38911,sms,puäđlvaž,A,A_MEERSAZH,1
38962,sms,alumiinlaž,A,A_MEERSAZH,1
38972,sms,kokkšeei,A,A_PRSPRC-EEI,3
38978,sms,cõuʹjji,A,A_HOQPPI,2
38980,sms,čõõđtemnalla,A,A_,X
39061,sms,vuâllaǩeʹrjjtum,A,A_PSS-PRFPRC,X
39090,sms,vieʹrjsteei,A,A_PRSPRC-EEI,3
39119,sms,tõnnallšem,A,A_NALLSHEM,1
39127,sms,fransuška,A,A_RADIO,X
39149,sms,ââldmõs ruått,A,A_,X
39163,sms,krõõtai,A,A_SAELTTAI,X
39164,sms,krootai,A,A_SAELTTAI,X
39166,sms,lammšõõvvi,A,A_PRSPRC-VVCC-I,X
39207,sms,čuõʹǩǩesruõppsâd,A,A_VISKKYD,2
39208,sms,čuõʹǩǩesruõʹpsses,A,A-ATTR_,X
39294,sms,pââjaskaggõõttâm,A,A_AANAR,2
39305,sms,ǩeeuʹhes,A,A-ATTR_,X
39316,sms,reâuggsõs,A,A-ATTR_,X
39317,sms,reâuggaž,A,A_KUYLAZH,3
39378,sms,veâlttai,A,A_SAELTTAI,X
39425,sms,ciâreei,A,A_PRSPRC-EEI,3
39462,sms,vuäzztem,A,A_NALLSHEM,1
39463,sms,vuäzzteʹm,A,A_NALLSHEM,1
39468,sms,veeđaž,A,A_KUYLAZH,3
39536,sms,niõǥǥeei,A,A_PRSPRC-EEI,3
39556,sms,viârtõõllâs,A,A-ATTR_,X
39557,sms,viârtõõlli,A,A_PRSPRC-VVCC-I,X
39596,sms,nuâskkai,A,A_SAELTTAI,X
39620,sms,miõllsummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
39631,sms,timåkam,A,A_,X
39632,sms,timuʹvddem,A,A_,X
39653,sms,ǩeâhssai,A,A_SAELTTAI,X
39654,sms,ǩeâhssõs,A,A-ATTR_,X
39672,sms,pannciʹsttjeei,A,A_PRSPRC-EEI,3
39708,sms,jäkktõõlli,A,A_PRSPRC-VVCC-I,X
39709,sms,sloohmai,A,A_SAELTTAI,X
39710,sms,sloohman,A,A_,X
39711,sms,sloohmõs,A,A-ATTR_,X
39757,sms,muskk,A,A_,X
39775,sms,väimmel,A,A_AANAR,2
39819,sms,vâjjas,A,A-ATTR_,X
39820,sms,suttâm,A,A_AANAR,2
39821,sms,puešš,A,A_,X
39888,sms,pukvääldlaž,A,A_MEERSAZH,1
39908,sms,lââppeei,A,A_PRSPRC-EEI,3
39982,sms,vääžžas,A,A-ATTR_,X
39983,sms,vääžžai,A,A_SAELTTAI,X
40006,sms,čeehtteei,A,A_PRSPRC-EEI,3
40039,sms,kässneei,A,A_PRSPRC-EEI,3
40067,sms,ǩijjõs,A,A_SAJOS,1
40080,sms,kaalǥ,A,A_,X
40081,sms,kaalǥõš,A,A-ATTR_,X
40102,sms,iʹlla õnnum,A,A_PSS-PRFPRC,X
40113,sms,tuõlmmi,A,A_PRSPRC-VWXYY-I,X
40128,sms,kââʹzzeei,A,A_PRSPRC-EEI,3
40160,sms,ǩeukklõs,A,A_SAJOS,1
40196,sms,kõrrvueiʹvv,A,A_,X
40210,sms,kõssi,A,A_KOSSI,X
40212,sms,vueiʹnteʹm,A,A_NALLSHEM,1
40213,sms,vueiʹntem,A,A_NALLSHEM,1
40215,sms,kueʹlles,A,A-ATTR_,X
40216,sms,kuâllai,A,A_SAELTTAI,X
40217,sms,kuâllas,A,A_,X
40223,sms,altteei,A,A_PRSPRC-EEI,3
40275,sms,čeäʹppel,A,A_AANAR,2
40276,sms,čeäpplõs,A,A-ATTR_,X
40304,sms,reggai,A,A_PRSPRC-VCC-AI,X
40332,sms,rätkkjeei,A,A_PRSPRC-EEI,3
40333,sms,čårrneei,A,A_PRSPRC-EEI,3
40334,sms,järrneei,A,A_PRSPRC-EEI,3
40342,sms,primitiivlaž,A,A_MEERSAZH,1
40367,sms,oiggai,A,A_PRSPRC-VXYY-AI,X
40380,sms,saivldeei,A,A_PRSPRC-EEI,3
40394,sms,peʹčǩǩrõs,A,A-ATTR_,X
40418,sms,jåått,A,A_SHOOMM,1
40423,sms,čaʹjjeei,A,A_PRSPRC-EEI,3
40425,sms,suõjes,A,A_,X
40431,sms,teskkai,A,A_PRSPRC-VXYY-AI,X
40444,sms,rumslõõvvi,A,A_PRSPRC-VVCC-I,X
40481,sms,puuštčõõtti,A,A_PRSPRC-VVCC-I,X
40494,sms,skuʹrrteei,A,A_PRSPRC-EEI,3
40534,sms,ǩiõkki,A,A_PRSPRC-VWKK-I,X
40586,sms,puuđtem,A,A_NALLSHEM,1
40587,sms,puuđteʹm,A,A_NALLSHEM,1
40589,sms,käʹcǩešnaalaž,A,A_MEERSAZH,1
40604,sms,suttâl,A,A_AANAR,2
40606,sms,heäʹrvtum,A,A_PSS-PRFPRC,X
40616,sms,lâuŋŋai,A,A_SAELTTAI,X
40620,sms,kaaʹrjõs,A,A_SAJOS,1
40632,sms,ouddmiârklaž,A,A_MEERSAZH,1
40643,sms,tiivtnallšem,A,A_NALLSHEM,1
40661,sms,žaarvueʹleei,A,A_PRSPRC-EEI,3
40678,sms,vaarteʹm,A,A_NALLSHEM,1
40679,sms,vaartem,A,A_NALLSHEM,1
40750,sms,võikk,A,A_AUTT,1
40751,sms,võõikâs,A,A-ATTR_,X
40753,sms,njuõckk,A,A_,X
40754,sms,njuõckõs,A,A-ATTR_,X
40834,sms,viârteʹm,A,A_NALLSHEM,1
40835,sms,viârtem,A,A_NALLSHEM,1
40865,sms,loškk,A,A-ATTR_,X
40866,sms,looškâs,A,A_JOOSKYS,X
40889,sms,lieʹđeei,A,A_PRSPRC-EEI,3
40912,sms,suddi,A,A_PRSPRC-VCC-I,X
40913,sms,muâlstõõvvi,A,A_PRSPRC-VVCC-I,X
40922,sms,kõõskrääjaž,A,A_KUYLAZH,3
40938,sms,lessneei,A,A_PRSPRC-EEI,3
40940,sms,ǩeeʹrjteʹm,A,A_NALLSHEM,1
40941,sms,ǩeeʹrjtem,A,A_NALLSHEM,1
40970,sms,laautâs,A,A_PIIUTYS,2
40971,sms,lahtt,A,A-ATTR_,X
40977,sms,tiuddmiõllsaž,A,A_MEERSAZH,1
40979,sms,muunallšem,A,A_NALLSHEM,1
41008,sms,šuävvjeei,A,A_PRSPRC-EEI,3
41074,sms,šâddlõs,A,A-ATTR_,X
41075,sms,šâddal,A,A_,X
41076,sms,šâddaš,A,A_,X
41077,sms,šâddšas,A,A-ATTR_,X
41091,sms,väʹrddleei,A,A_PRSPRC-EEI,3
41094,sms,kramppõõlli,A,A_PRSPRC-VVCC-I,X
41111,sms,ǩeäpsmeei,A,A_PRSPRC-EEI,3
41193,sms,ǩeähneei,A,A_PRSPRC-EEI,3
41194,sms,neurreei,A,A_PRSPRC-EEI,3
41195,sms,hueʹneei,A,A_PRSPRC-EEI,3
41231,sms,tälkkamnallšem,A,A_NALLSHEM,1
41250,sms,stäullai,A,A_PRSPRC-VXYY-AI,X
41254,sms,juäʹrmmeei,A,A_PRSPRC-EEI,3
41286,sms,veänccõõtti,A,A_PRSPRC-VVCC-I,X
41335,sms,õõtkâs,A,A_JOOSKYS,X
41336,sms,õõtk,A,A-ATTR_,X
41387,sms,vuäivvas,A,A-ATTR_,X
41388,sms,vuäivvai,A,A_SAELTTAI,X
41392,sms,pieʹhsseei,A,A_PRSPRC-EEI,3
41393,sms,mueʹǩǩeei,A,A_PRSPRC-EEI,3
41404,sms,kaađõš,A,A_,X
41406,sms,mõnlvaš,A,A_,X
41418,sms,nuõrtijânnamlaž,A,A_MEERSAZH,1
41420,sms,ǩirrlõõtti,A,A_PRSPRC-VVCC-I,X
41421,sms,ǩiirteei,A,A_PRSPRC-EEI,3
41437,sms,čuõʹvvesčäccas,A,A-ATTR_,X
41438,sms,čuõʹvvesčäccai,A,A_SAELTTAI,X
41462,sms,rieʹǯǯeei,A,A_PRSPRC-EEI,3
41509,sms,põʹlvvi,A,A_JIOQNNI,X
41565,sms,hieʹrvves,A,A-ATTR_,X
41566,sms,hieʹrvvi,A,A_JIOQNNI,X
41610,sms,pirreeǥǥlaž,A,A_MEERSAZH,1
41611,sms,pirrekksaž,A,A_MEERSAZH,1
41657,sms,måššad,A,A_MOASHSHAD,2
41737,sms,mieʹrrmeâldlaž,A,A_MEERSAZH,1
41771,sms,mallšõs,A,A-ATTR_,X
41784,sms,poomblaž,A,A_MEERSAZH,1
41788,sms,rummsallaš,A,A_TOBDDSALLASH,X
41789,sms,suâlnnai,A,A_SAELTTAI,X
41792,sms,porrmõõžžteʹm,A,A_NALLSHEM,1
41793,sms,porrmõõžžtem,A,A_NALLSHEM,1
41803,sms,vaikkteei,A,A_PRSPRC-EEI,3
41819,sms,teäpččai,A,A_PRSPRC-VWXYY-AI,X
41820,sms,muâcleei,A,A_PRSPRC-EEI,3
41832,sms,vaarvuâlaž,A,A_KUYLAZH,3
41876,sms,veâhsseei,A,A_PRSPRC-EEI,3
41892,sms,peiʹvvlâkksaž,A,A_MEERSAZH,1
41913,sms,šiõǥǥsmakksaž,A,A_MEERSAZH,1
41929,sms,piârtem,A,A_NALLSHEM,1
41946,sms,sääʹnteʹm,A,A_NALLSHEM,1
41987,sms,jåʹttlab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
41988,sms,ǩiõrggääb,A,A_IS_ADJ-DER/COMP_aeaeb,X
41992,sms,vuõiŋŋi,A,A_PRSPRC-VWXYY-I,X
41994,sms,pluuhhai,A,A_SAELTTAI,X
41995,sms,pluuhlõs,A,A-ATTR_,X
42073,sms,muâlkktõõlli,A,A_PRSPRC-VVCC-I,X
42128,sms,kõõsktem,A,A_NALLSHEM,1
42129,sms,kõõskteʹm,A,A_NALLSHEM,1
42157,sms,atlaantlaž,A,A_MEERSAZH,1
42168,sms,piõʹǧǧes,A,A-ATTR_,X
42169,sms,piõʹǧǧi,A,A_JIOQNNI,X
42187,sms,kaʹjjõõvvi,A,A_PRSPRC-VVCC-I,X
42196,sms,šuumeei,A,A_PRSPRC-EEI,3
42220,sms,ǩeisrlaž,A,A_MEERSAZH,1
42234,sms,risttlõs,A,A_SAJOS,1
42271,sms,mieʹrreemvääldlaž,A,A_MEERSAZH,1
42280,sms,riʹjvjum,A,A_PSS-PRFPRC,X
42281,sms,tiʹlǩǩuum,A,A_PSS-PRFPRC,X
42287,sms,ânnʼjõõvvi,A,A_PRSPRC-VVCC-I,X
42294,sms,jällʼjeei,A,A_PRSPRC-EEI,3
42306,sms,niõǥǥudeem,A,A_,X
42316,sms,vâkkõõvvâm,A,A_AANAR,2
42317,sms,lammšõõvvâm,A,A_AANAR,2
42335,sms,njiikkõnj,A,A_,X
42362,sms,čââpp,A,A-ATTR_,X
42426,sms,pâjjnõddi,A,A_PRSPRC-VCC-I,X
42427,sms,âllnõddi,A,A_PRSPRC-VCC-I,X
42469,sms,räʹǯǯmuâtt,A,A_,X
42472,sms,šoorkas,A,A_VEEIDAS,X
42486,sms,šuuveei,A,A_PRSPRC-EEI,3
42496,sms,peersteʹm,A,A_NALLSHEM,1
42497,sms,peerstem,A,A_NALLSHEM,1
42505,sms,luâstt,A,A_,X
42549,sms,šloohmai,A,A_SAELTTAI,X
42550,sms,šloohmas,A,A-ATTR_,X
42551,sms,kulddleei,A,A_PRSPRC-EEI,3
42590,sms,sǩiõppi,A,A_PRSPRC-VWCC-I,X
42591,sms,škornnai,A,A_SAELTTAI,X
42600,sms,vääžnʼjab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
42628,sms,läädnai,A,A_SAELTTAI,X
42639,sms,ruäʹčkteei,A,A_PRSPRC-EEI,3
42651,sms,jaldd,A,A_,X
42652,sms,jaaldâs,A,A-ATTR_,X
42716,sms,vaalânnsaž,A,A_MEERSAZH,1
42723,sms,njuâckalv,A,A_AANAR,2
42754,sms,njäbbas,A,A-ATTR_,X
42755,sms,njäbbai,A,A_PRSPRC-VCC-AI,X
42756,sms,pivldeei,A,A_PRSPRC-EEI,3
42761,sms,puärrsab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
42780,sms,ekolooglaž,A,A_MEERSAZH,1
42856,sms,miõllǩiõʹssi,A,A_PRSPRC-VWKK-I,X
42867,sms,kuõccjam,A,A_,X
42872,sms,piustõknallšem,A,A_NALLSHEM,1
42874,sms,kueʹlteʹm,A,A_NALLSHEM,1
42875,sms,kueʹltem,A,A_NALLSHEM,1
42902,sms,toorktõõvvâm,A,A_AANAR,2
42911,sms,teâmnnai,A,A_SAELTTAI,X
42913,sms,tieʹmmnes,A,A-ATTR_,X
42916,sms,piõrdsteei,A,A_PRSPRC-EEI,3
42917,sms,kaggõõtti,A,A_PRSPRC-VVCC-I,X
42918,sms,jooʹtti,A,A_PRSPRC-VVCC-I,X
42925,sms,vännsõs,A,A-ATTR_,X
42926,sms,vännai,A,A_SAELTTAI,X
42949,sms,ruõinâs,A,A_VUOIVYS,2
42961,sms,kõskksaž,A,A_MEERSAZH,1
42974,sms,pudovai,A,A_PAERRAI,X
42983,sms,kâddsaž,A,A_MEERSAZH,1
42989,sms,peäʹltõs,A,A_SAJOS,1
42998,sms,mårrneei,A,A_PRSPRC-EEI,3
42999,sms,kåccjeei,A,A_PRSPRC-EEI,3
43011,sms,äävmiõllsaž,A,A_MEERSAZH,1
43020,sms,fanaattlaž,A,A_MEERSAZH,1
43056,sms,mošttlõs,A,A_SAJOS,1
43079,sms,kuuđčiõkksaž,A,A_MEERSAZH,1
43155,sms,ǩeeuʹhes-släävlaž,A,A_MEERSAZH,1
43178,sms,viõǥǥtem,A,A_NALLSHEM,1
43207,sms,čuʹmrdõõvvi,A,A_PRSPRC-VVCC-I,X
43231,sms,loopplaž,A,A_MEERSAZH,1
43246,sms,sijvv,A,A_,X
43262,sms,tårmmai,A,A_PRSPRC-VXYY-AI,X
43269,sms,njâʹmmšeei,A,A_PRSPRC-EEI,3
43294,sms,piʹrǧǧeei,A,A_PRSPRC-EEI,3
43363,sms,paaʹrtiteʹm,A,A_NALLSHEM,1
43364,sms,paaʹrtitem,A,A_NALLSHEM,1
43370,sms,lââʹzzteei,A,A_PRSPRC-EEI,3
43380,sms,krååtnõs,A,A-ATTR_,X
43381,sms,tõtšnai,A,A_SAELTTAI,X
43382,sms,krååtnai,A,A_SAELTTAI,X
43385,sms,särrnam,A,A_,X
43391,sms,njâmmjeei,A,A_PRSPRC-EEI,3
43451,sms,fââʹsteei,A,A_PRSPRC-EEI,3
43452,sms,rååʹđeei,A,A_PRSPRC-EEI,3
43466,sms,tiuddi,A,A_PRSPRC-VXYY-I,X
43473,sms,kuʹǩesmiõllsaž,A,A_MEERSAZH,1
43477,sms,kõlmm,A,A-ATTR_,X
43502,sms,viõusab,A,A_IS_ADJ-DER/COMP_ab,X
43503,sms,friskksab,A,A_IS_ADJ-DER/COMP_ab,X
43504,sms,ravvsab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
43517,sms,šõõddteʹm,A,A_NALLSHEM,1
43518,sms,šõõddtem,A,A_NALLSHEM,1
43581,sms,elstõõvvi,A,A_PRSPRC-VVCC-I,X
43596,sms,muõkkšõõvvi,A,A_PRSPRC-VVCC-I,X
43607,sms,čuäckkeei,A,A_PRSPRC-EEI,3
43619,sms,ceksteei,A,A_PRSPRC-EEI,3
43629,sms,pääʹntem,A,A_NALLSHEM,1
43639,sms,organisatoorlaž,A,A_MEERSAZH,1
43646,sms,kuåkkjeei,A,A_PRSPRC-EEI,3
43655,sms,kässai,A,A_SAELTTAI,X
43674,sms,läbʒʒatiârri,A,A_,X
43675,sms,stamldeeʹes,A,A_,X
43676,sms,tiâreeʹes,A,A_,X
43694,sms,vuässäiggsaž,A,A_MEERSAZH,1
43702,sms,suustčeei,A,A_PRSPRC-EEI,3
43754,sms,kreevaž,A,A_KUYLAZH,3
43755,sms,kreevsõs,A,A-ATTR_,X
43778,sms,påʹrǧǧsõõus,A,A_SOOUS,2
43789,sms,kõlppi,A,A_PRSPRC-VXYY-I,X
43832,sms,käʹcǩǩseei,A,A_PRSPRC-EEI,3
43888,sms,ǩiõʹppi,A,A_,X
43889,sms,rennai,A,A_SAELTTAI,X
43890,sms,ǩiõʹppes,A,A-ATTR_,X
43911,sms,čuäjtõskoʹrǧǧe čõnnum,A,A_PSS-PRFPRC,X
43920,sms,pääkktem,A,A_NALLSHEM,1
43921,sms,jiõččvääldlaž,A,A_MEERSAZH,1
43922,sms,pääkkteʹm,A,A_NALLSHEM,1
43937,sms,cõggneei,A,A_PRSPRC-EEI,3
43948,sms,ǩieʹvves,A,A-ATTR_,X
43949,sms,ǩiâvvi,A,A_,X
43968,sms,njuäckteei,A,A_PRSPRC-EEI,3
43983,sms,barookklaž,A,A_MEERSAZH,1
44000,sms,sǩeuʹnnjeei,A,A_PRSPRC-EEI,3
44015,sms,teäʹǧǧääʹhn,A,A_,X
44016,sms,teäʹǧǧääʹhnes,A,A-ATTR_,X
44063,sms,sähssas,A,A-ATTR_,X
44064,sms,sähssai,A,A_SAELTTAI,X
44139,sms,åålǥlaš,A,A_,X
44141,sms,vueiʹvv-vueʹǩǩeš,A,A_JAELLASH,X
44166,sms,šääveei,A,A_PRSPRC-EEI,3
44176,sms,reäiggai,A,A_SAELTTAI,X
44244,sms,kuʹǩesâkksaž,A,A_MEERSAZH,1
44246,sms,sääldatlaž,A,A_MEERSAZH,1
44259,sms,persoonlaž,A,A_MEERSAZH,1
44273,sms,cõõǥteʹm,A,A_NALLSHEM,1
44274,sms,cõõǥǥtem,A,A_NALLSHEM,1
44314,sms,kõrrsab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
44427,sms,ǩeähnšlajjsaž,A,A_MEERSAZH,1
44461,sms,lååvlaž,A,A_MEERSAZH,1
44493,sms,vuäjteejas,A,A-ATTR_,X
44515,sms,streʹssjõõvvi,A,A_PRSPRC-VVCC-I,X
44517,sms,luhtti,A,A_,X
44518,sms,luhttes,A,A-ATTR_,X
44534,sms,varddšõs,A,A-ATTR_,X
44535,sms,varddâš,A,A_,X
44536,sms,reuggai,A,A_SAELTTAI,X
44563,sms,läʹbllsõõus,A,A_SOOUS,2
44573,sms,poliittlaž,A,A_MEERSAZH,1
44593,sms,ouddäiggsaž,A,A_MEERSAZH,1
44613,sms,såʹttes,A,A-ATTR_,X
44614,sms,såttai,A,A_SAELTTAI,X
44615,sms,krååvnõs,A,A-ATTR_,X
44616,sms,kueʹrmes,A,A_,X
44617,sms,kuõrmâs,A,A_KUORMYS,X
44618,sms,krååvan,A,A_AANAR,2
44653,sms,vieʹpsses,A,A-ATTR_,X
44654,sms,veäpssai,A,A_SAELTTAI,X
44659,sms,rääʹjteei,A,A_PRSPRC-EEI,3
44669,sms,reäbǯǯjam,A,A_,X
44681,sms,õʹpssi,A,A_PRSPRC-VXYY-I,X
44712,sms,juõŋŋeei,A,A_PRSPRC-EEI,3
44715,sms,jiõččaltteejes,A,A_,X
44725,sms,klaasslaž,A,A_MEERSAZH,1
44760,sms,pååssai,A,A_PRSPRC-VVKK-AI,X
44779,sms,toʹlmmeei,A,A_PRSPRC-EEI,3
44783,sms,vuäʹmm,A,A-ATTR_,X
44792,sms,laazzteʹm,A,A_NALLSHEM,1
44793,sms,laazztem,A,A_NALLSHEM,1
44795,sms,paaldeei,A,A_PRSPRC-EEI,3
44797,sms,mäddkååddlaž,A,A_MEERSAZH,1
44799,sms,sympaattlaž,A,A_MEERSAZH,1
44821,sms,ǩiõltõõvvi,A,A_PRSPRC-VVCC-I,X
44894,sms,ouddneei,A,A_PRSPRC-EEI,3
44915,sms,rekorddneezzan,A,A_,X
44932,sms,kokksaž,A,A_MEERSAZH,1
44947,sms,moiʹvvjeei,A,A_PRSPRC-EEI,3
45011,sms,bukvaalaž,A,A_MEERSAZH,1
45057,sms,luäkkai,A,A_PRSPRC-VWCCC-AI,X
45140,sms,čueʹʒʒteʹm,A,A_NALLSHEM,1
45141,sms,čueʹʒʒtem,A,A_NALLSHEM,1
45142,sms,čueʹʒʒteʹmes,A,A-ATTR_,X
45218,sms,vuâkklõs,A,A-ATTR_,X
45233,sms,ǩittum,A,A_PSS-PRFPRC,X
45244,sms,čueʹrvtem,A,A_NALLSHEM,1
45257,sms,muõrrvuärddsaž,A,A_MEERSAZH,1
45263,sms,soʹrmmes,A,A-ATTR_,X
45264,sms,såʹrmmai,A,A_SAELTTAI,X
45300,sms,njäivv,A,A-ATTR_,X
45301,sms,njääivas,A,A_VEEIDAS,X
45349,sms,kâssas,A,A-ATTR_,X
45350,sms,kââzza,A,A_,X
45352,sms,põrggi,A,A_PRSPRC-VXYY-I,X
45354,sms,raanni,A,A_PRSPRC-VVCC-I,X
45355,sms,čuõppjõõtti,A,A_PRSPRC-VVCC-I,X
45364,sms,kåbblneei,A,A_PRSPRC-EEI,3
45367,sms,viõʹlǧǧes,A,A-ATTR_,X
45368,sms,juʹvjj,A,A_,X
45370,sms,tunnallšem,A,A_NALLSHEM,1
45377,sms,sõgg,A,A-ATTR_,X
45378,sms,čoouǥâs,A,A_JOOSKYS,X
45386,sms,iiđteei,A,A_PRSPRC-EEI,3
45393,sms,määddoolâž,A,A_MUORYZH,3
45400,sms,cõkkneei,A,A_PRSPRC-EEI,3
45416,sms,lõʹšši,A,A_,X
45417,sms,piʹštti,A,A_PRSPRC-VXYY-I,X
45418,sms,lõʹššes,A,A-ATTR_,X
45432,sms,cueʹǩǩ,A,A_SUEAQKHKH,1
45433,sms,kuõʹrmmses,A,A-ATTR_,X
45482,sms,põʹllõõvvi,A,A_PRSPRC-VVCC-I,X
45521,sms,käʹšvv,A,A_KAQLBB,X
45522,sms,kääʹšves,A,A-ATTR_,X
45523,sms,jõõkkâs,A,A_KOODDYS,2
45528,sms,juõŋŋâm,A,A_AANAR,2
45546,sms,lååʹǩǩteʹm,A,A_NALLSHEM,1
45547,sms,lååʹǩǩtem,A,A_NALLSHEM,1
45648,sms,vuõiǥtem,A,A_NALLSHEM,1
45649,sms,vuõiǥteʹm,A,A_NALLSHEM,1
45665,sms,šošnni,A,A_PRSPRC-VXYY-I,X
45668,sms,paaldâst jooʹtti,A,A_PRSPRC-VVCC-I,X
45674,sms,kåpplõʹstti,A,A_PRSPRC-VXYY-I,X
45697,sms,väjjvääldsaž,A,A_MEERSAZH,1
45706,sms,kooblõs,A,A_SAJOS,1
45707,sms,kåbllaš,A,A_JAELLASH,X
45708,sms,kåblšõs,A,A-ATTR_,X
45709,sms,kåbllai,A,A_PRSPRC-VXYY-AI,X
45710,sms,kåbblas,A,A-ATTR_,X
45765,sms,čuõvvi,A,A_,X
45812,sms,kõskkeei,A,A_PRSPRC-EEI,3
45849,sms,vaʹrrjeei,A,A_PRSPRC-EEI,3
45850,sms,pakkâznoorri,A,A_PRSPRC-VVCC-I,X
45860,sms,vaiʹǧǧääb,A,A_IS_ADJ-DER/COMP_aeaeb,X
45862,sms,meiʹnnʼjes,A,A-ATTR_,X
45922,sms,ǩeâʹlbteʹm,A,A_NALLSHEM,1
45923,sms,ǩeâʹlbtem,A,A_NALLSHEM,1
45951,sms,veʒʒjeei,A,A_PRSPRC-EEI,3
45961,sms,seämmanallšem,A,A_NALLSHEM,1
46007,sms,čuõʹǧǧuum,A,A_PSS-PRFPRC,X
46047,sms,luteransk,A,A_,X
46069,sms,viõʹlǧǧespiiutâs,A,A_,X
46096,sms,skuälteei,A,A_PRSPRC-EEI,3
